*Name: Linden bot
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
1678	0.28538	0.28543	0.40936
1679	0.28533	0.28535	0.40943
1680	0.28525	0.28525	0.40949
1681	0.28515	0.28515	0.40952
1682	0.28504	0.28506	0.40955
1683	0.28493	0.28497	0.40959
1684	0.28481	0.28486	0.40962
1685	0.28467	0.28473	0.40962
1686	0.2845	0.28458	0.40959
1687	0.28431	0.28438	0.40953
1688	0.2841	0.28418	0.40944
1689	0.2839	0.28397	0.40934
1690	0.28369	0.28376	0.40924
1691	0.28347	0.28355	0.40912
1692	0.28325	0.28333	0.409
1693	0.28304	0.28311	0.40889
1694	0.28283	0.28287	0.40875
1695	0.28261	0.28263	0.40859
1696	0.28241	0.2824	0.40841
1697	0.2822	0.28217	0.40822
1698	0.28198	0.28193	0.40802
1699	0.28174	0.28167	0.40782
1700	0.28149	0.28141	0.40763
1701	0.28125	0.28117	0.40746
1702	0.281	0.2809	0.40727
1703	0.28075	0.28062	0.40709
1704	0.28051	0.28036	0.40691
1705	0.28029	0.28012	0.40674
1706	0.28009	0.27989	0.40657
1707	0.27989	0.27969	0.40639
1708	0.27967	0.27946	0.4062
1709	0.27943	0.27922	0.40599
1710	0.27919	0.27896	0.40577
1711	0.27896	0.27869	0.40554
1712	0.2787	0.27842	0.40531
1713	0.27842	0.27815	0.40511
1714	0.27815	0.27787	0.4049
1715	0.2779	0.27758	0.40466
1716	0.27761	0.27728	0.4044
1717	0.2773	0.27696	0.40414
1718	0.27699	0.27666	0.40387
1719	0.27668	0.27636	0.40361
1720	0.27635	0.27604	0.40333
1721	0.27601	0.27569	0.40304
1722	0.27564	0.27534	0.40275
1723	0.27528	0.27499	0.40244
1724	0.27493	0.27467	0.40212
1725	0.27461	0.27436	0.4018
1726	0.27426	0.27402	0.40146
1727	0.2739	0.27368	0.40111
1728	0.27358	0.27335	0.40076
1729	0.27328	0.27302	0.40041
1730	0.27297	0.2727	0.40004
1731	0.27268	0.27238	0.39969
1732	0.27241	0.27209	0.39936
1733	0.27214	0.27181	0.39905
1734	0.27185	0.27152	0.39875
1735	0.27154	0.27123	0.39846
1736	0.27125	0.27096	0.39818
1737	0.27097	0.27069	0.3979
1738	0.27071	0.27044	0.39763
1739	0.27047	0.2702	0.39736
1740	0.27023	0.26996	0.39708
1741	0.26999	0.26972	0.3968
1742	0.26975	0.26947	0.3965
1743	0.26951	0.26923	0.3962
1744	0.26927	0.26898	0.39591
1745	0.269	0.26871	0.39562
1746	0.2687	0.26841	0.39533
1747	0.26837	0.2681	0.39503
1748	0.26802	0.2678	0.39473
1749	0.26764	0.26745	0.39441
1750	0.26725	0.26704	0.39405
1751	0.26683	0.26662	0.39369
1752	0.26639	0.2662	0.39332
1753	0.26594	0.26579	0.39295
1754	0.2655	0.26539	0.39256
1755	0.26504	0.26497	0.39216
1756	0.26456	0.26453	0.39174
1757	0.2641	0.2641	0.39132
1758	0.26364	0.26366	0.39091
1759	0.26319	0.26323	0.39048
1760	0.26276	0.2628	0.39001
1761	0.26233	0.26238	0.38956
1762	0.2619	0.26194	0.38913
1763	0.26148	0.26151	0.38869
1764	0.26109	0.26111	0.38826
1765	0.26075	0.26075	0.38785
1766	0.26045	0.26044	0.38747
1767	0.26013	0.2601	0.38706
1768	0.2598	0.25975	0.38664
1769	0.25946	0.25941	0.38626
1770	0.2591	0.25907	0.3859
1771	0.25877	0.25872	0.38557
1772	0.25848	0.25838	0.38525
1773	0.25822	0.25807	0.38494
1774	0.25799	0.2578	0.38464
1775	0.25774	0.25755	0.38435
1776	0.25751	0.25731	0.38408
1777	0.25728	0.25708	0.38384
1778	0.25708	0.25687	0.38364
1779	0.25689	0.2567	0.38347
1780	0.25668	0.25651	0.38329
1781	0.25643	0.25629	0.38309
1782	0.2562	0.25608	0.38291
1783	0.256	0.2559	0.38275
1784	0.25583	0.25574	0.3826
1785	0.25571	0.25563	0.3824
1786	0.25558	0.25555	0.38228
1787	0.25545	0.25549	0.38224
1788	0.2553	0.25537	0.38217
1789	0.25516	0.25521	0.38209
1790	0.25503	0.25502	0.38201
1791	0.2549	0.2548	0.38195
1792	0.25481	0.25465	0.38195
1793	0.2548	0.25462	0.38204
1794	0.25484	0.25465	0.38214
1795	0.25482	0.2546	0.38219
1796	0.25479	0.2545	0.38225
1797	0.25481	0.25445	0.38233
1798	0.25487	0.25444	0.3824
1799	0.25497	0.25446	0.38252
1800	0.25511	0.25451	0.38269
1801	0.25529	0.2546	0.38284
1802	0.25543	0.25466	0.38292
1803	0.25556	0.25471	0.38298
1804	0.2558	0.25486	0.38319
1805	0.25613	0.2551	0.38353
1806	0.25649	0.25538	0.38391
1807	0.25688	0.25568	0.38431
1808	0.25715	0.2559	0.3846
1809	0.25728	0.25603	0.38473
1810	0.25736	0.25614	0.38484
1811	0.25751	0.25628	0.38501
1812	0.25771	0.25644	0.38522
1813	0.25782	0.25653	0.38539
1814	0.25787	0.25658	0.38554
1815	0.25788	0.25667	0.38566
1816	0.25784	0.25676	0.38575
1817	0.25786	0.25689	0.38586
1818	0.25796	0.25706	0.38603
1819	0.25807	0.25724	0.38616
1820	0.25815	0.25737	0.38621
1821	0.25819	0.25747	0.38623
1822	0.25817	0.25749	0.38635
1823	0.25815	0.25746	0.38642
1824	0.25814	0.25743	0.38644
1825	0.25816	0.25745	0.3865
1826	0.25817	0.25746	0.38659
1827	0.25816	0.25745	0.38672
1828	0.25819	0.25752	0.38686
1829	0.25823	0.25762	0.38698
1830	0.25821	0.2576	0.38701
1831	0.25806	0.25734	0.3869
1832	0.25789	0.25706	0.38671
1833	0.25779	0.2569	0.38655
1834	0.25769	0.25678	0.38642
1835	0.25757	0.25663	0.38634
1836	0.25742	0.25645	0.38623
1837	0.25728	0.25625	0.38604
1838	0.25719	0.25606	0.38579
1839	0.2571	0.25586	0.38558
1840	0.25693	0.25563	0.38541
1841	0.25661	0.25528	0.38513
1842	0.25615	0.2548	0.38468
1843	0.25555	0.25418	0.38406
1844	0.25477	0.25339	0.38323
1845	0.25391	0.25252	0.38234
1846	0.25313	0.25168	0.38152
1847	0.25241	0.25083	0.38072
1848	0.25152	0.24985	0.37977
1849	0.25037	0.24872	0.37863
1850	0.24914	0.24753	0.37738
1851	0.24795	0.24638	0.3761
1852	0.24678	0.24517	0.37479
1853	0.24559	0.24394	0.3734
1854	0.24428	0.24266	0.37189
1855	0.24284	0.24129	0.37019
1856	0.24129	0.23987	0.36832
1857	0.23967	0.23839	0.36641
1858	0.23799	0.23685	0.36448
1859	0.23621	0.23521	0.36243
1860	0.23434	0.2335	0.36022
1861	0.23232	0.23164	0.35781
1862	0.23014	0.22958	0.35521
1863	0.22784	0.22739	0.35237
1864	0.22543	0.22508	0.34931
1865	0.22288	0.22258	0.34602
1866	0.22014	0.21983	0.34243
1867	0.21722	0.21691	0.33857
1868	0.2142	0.21393	0.33454
1869	0.21108	0.2109	0.33042
1870	0.20779	0.20766	0.32606
1871	0.20425	0.20417	0.32131
1872	0.20052	0.20049	0.31618
1873	0.19666	0.19657	0.31076
1874	0.19268	0.19243	0.30511
1875	0.18848	0.18816	0.29923
1876	0.1841	0.18381	0.29313
1877	0.17966	0.17937	0.28679
1878	0.17524	0.1748	0.28022
1879	0.17077	0.17013	0.27348
1880	0.16624	0.16539	0.26658
1881	0.16172	0.16064	0.25957
1882	0.15721	0.15591	0.25249
1883	0.15266	0.15118	0.24531
1884	0.14807	0.14644	0.23797
1885	0.14351	0.14174	0.23054
1886	0.13913	0.13722	0.22322
1887	0.13493	0.13293	0.21609
1888	0.13078	0.12877	0.20898
1889	0.12666	0.12472	0.20178
1890	0.12265	0.12076	0.19458
1891	0.11881	0.117	0.18759
1892	0.11516	0.11343	0.18085
1893	0.11174	0.11003	0.17434
1894	0.10855	0.10683	0.16804
1895	0.10544	0.10374	0.16183
1896	0.1024	0.10075	0.15573
1897	0.099496	0.097879	0.14986
1898	0.096827	0.095189	0.14428
1899	0.094364	0.092693	0.13898
1900	0.092076	0.090391	0.13395
1901	0.089946	0.088291	0.1292
1902	0.087935	0.086308	0.1247
1903	0.086038	0.084423	0.12047
1904	0.084276	0.08272	0.11658
1905	0.082641	0.081199	0.11298
1906	0.081112	0.079779	0.10958
1907	0.079673	0.078404	0.10636
1908	0.078386	0.077118	0.10343
1909	0.077234	0.075941	0.10078
1910	0.076182	0.074959	0.098356
1911	0.075281	0.074222	0.096218
1912	0.074548	0.073616	0.094349
1913	0.0739	0.072987	0.092595
1914	0.073306	0.072369	0.090964
1915	0.072707	0.071798	0.089492
1916	0.072108	0.071268	0.088181
1917	0.071603	0.070825	0.087065
1918	0.071208	0.07049	0.086133
1919	0.070899	0.070217	0.08532
1920	0.070616	0.069927	0.08455
1921	0.070345	0.06966	0.083903
1922	0.070103	0.069466	0.083417
1923	0.069884	0.069298	0.082997
1924	0.069642	0.06908	0.082504
1925	0.0694	0.068842	0.081999
1926	0.069234	0.068666	0.081727
1927	0.069145	0.068549	0.081689
1928	0.06908	0.068436	0.081648
1929	0.06903	0.068337	0.081533
1930	0.068948	0.068242	0.081453
1931	0.068828	0.068124	0.081492
1932	0.068784	0.068068	0.081685
1933	0.068827	0.068084	0.081935
1934	0.068911	0.068141	0.082223
1935	0.069036	0.068256	0.082568
1936	0.069207	0.068422	0.082985
1937	0.069395	0.068538	0.083458
1938	0.069577	0.068576	0.083965
1939	0.069815	0.068707	0.084555
1940	0.07014	0.068999	0.085262
1941	0.070498	0.069324	0.086039
1942	0.070851	0.069615	0.086843
1943	0.071197	0.069922	0.08766
1944	0.071516	0.070281	0.088461
1945	0.071834	0.07069	0.089279
1946	0.072279	0.071173	0.090265
1947	0.072824	0.0717	0.091385
1948	0.073275	0.072168	0.092407
1949	0.073594	0.072556	0.093284
1950	0.073948	0.07298	0.094249
1951	0.074373	0.073443	0.095358
1952	0.074823	0.073915	0.096509
1953	0.075226	0.074336	0.097611
1954	0.075563	0.074697	0.098663
1955	0.075898	0.075094	0.099713
1956	0.076243	0.075528	0.10077
1957	0.076587	0.075946	0.10187
1958	0.076927	0.076348	0.103
1959	0.077223	0.076701	0.10409
1960	0.07747	0.077003	0.10514
1961	0.077723	0.077308	0.10625
1962	0.077992	0.077629	0.10743
1963	0.078271	0.077979	0.1086
1964	0.078585	0.078391	0.10971
1965	0.078954	0.078864	0.11084
1966	0.079386	0.079381	0.11209
1967	0.079854	0.079906	0.11341
1968	0.080332	0.080396	0.11472
1969	0.080816	0.080855	0.11599
1970	0.081288	0.081324	0.11722
1971	0.081761	0.081806	0.11843
1972	0.082246	0.082239	0.11965
1973	0.082744	0.082597	0.12091
1974	0.083261	0.082981	0.12219
1975	0.083814	0.08348	0.12353
1976	0.084399	0.084066	0.12494
1977	0.085006	0.084692	0.12643
1978	0.085631	0.085339	0.12797
1979	0.08626	0.085948	0.12948
1980	0.086904	0.086538	0.13098
1981	0.087643	0.087223	0.13258
1982	0.088482	0.088001	0.13426
1983	0.089255	0.088743	0.13586
1984	0.089923	0.089424	0.13732
1985	0.090563	0.090052	0.13876
1986	0.091204	0.090619	0.14023
1987	0.091822	0.091164	0.1417
1988	0.092434	0.09177	0.14322
1989	0.093046	0.092428	0.14476
1990	0.093626	0.093048	0.14617
1991	0.094195	0.093654	0.1475
1992	0.09479	0.094267	0.14894
1993	0.095399	0.094861	0.1505
1994	0.095981	0.095395	0.15193
1995	0.09649	0.09585	0.15316
1996	0.096994	0.096334	0.15445
1997	0.097579	0.09691	0.15595
1998	0.09822	0.09751	0.15748
1999	0.098879	0.098086	0.15886
2000	0.099595	0.098739	0.16023
2001	0.10044	0.099599	0.16178
2002	0.10134	0.10055	0.16347
2003	0.10215	0.10132	0.16501
2004	0.10287	0.10195	0.16642
2005	0.1035	0.10258	0.16775
2006	0.10404	0.10322	0.16903
2007	0.10468	0.10388	0.17045
2008	0.10549	0.10459	0.17201
2009	0.1063	0.10533	0.17356
2010	0.10703	0.10613	0.17506
2011	0.10772	0.10696	0.17661
2012	0.10845	0.10775	0.17825
2013	0.10925	0.10853	0.17995
2014	0.11014	0.10939	0.18172
2015	0.11104	0.11027	0.18348
2016	0.11181	0.11104	0.18512
2017	0.11247	0.11176	0.18665
2018	0.11318	0.11252	0.18821
2019	0.11392	0.11329	0.18977
2020	0.11461	0.11401	0.19134
2021	0.11521	0.11465	0.19287
2022	0.11582	0.11532	0.19442
2023	0.11657	0.11611	0.19604
2024	0.11739	0.11698	0.19768
2025	0.11811	0.11767	0.19916
2026	0.11868	0.11816	0.20042
2027	0.11927	0.1187	0.2017
2028	0.11991	0.11934	0.20307
2029	0.12047	0.11987	0.20434
2030	0.1209	0.12024	0.2054
2031	0.1213	0.12064	0.20642
2032	0.12176	0.12114	0.20755
2033	0.12229	0.12168	0.20866
2034	0.12282	0.12218	0.20959
2035	0.12335	0.12272	0.21047
2036	0.12397	0.12339	0.21152
2037	0.12467	0.1241	0.2127
2038	0.1253	0.12462	0.21377
2039	0.12581	0.12498	0.21467
2040	0.12637	0.12545	0.21568
2041	0.127	0.12607	0.21683
2042	0.12772	0.12672	0.21791
2043	0.12852	0.1274	0.21895
2044	0.12932	0.12813	0.22005
2045	0.13005	0.12891	0.22123
2046	0.13076	0.12969	0.22244
2047	0.13152	0.13044	0.22366
2048	0.13242	0.13126	0.22493
2049	0.13338	0.13219	0.22628
2050	0.13424	0.13311	0.22759
2051	0.13483	0.13377	0.22865
2052	0.13529	0.13427	0.22952
2053	0.13599	0.13493	0.23059
2054	0.13688	0.13575	0.23189
2055	0.13751	0.13641	0.23311
2056	0.13786	0.1369	0.2342
2057	0.13828	0.1374	0.23521
2058	0.13885	0.13797	0.2362
2059	0.13942	0.13853	0.23725
2060	0.13987	0.139	0.23832
2061	0.14019	0.13937	0.2392
2062	0.14045	0.13969	0.23989
2063	0.14081	0.1401	0.24065
2064	0.14127	0.14061	0.24157
2065	0.14168	0.14109	0.24249
2066	0.142	0.14156	0.2433
2067	0.14234	0.14208	0.24409
2068	0.14278	0.14266	0.24503
2069	0.14327	0.14318	0.24604
2070	0.14372	0.14357	0.24699
2071	0.14421	0.14396	0.24796
2072	0.14498	0.14458	0.24911
2073	0.14594	0.14534	0.25037
2074	0.14672	0.14592	0.25152
2075	0.14731	0.14634	0.25257
2076	0.14803	0.14698	0.25356
2077	0.1489	0.14782	0.25452
2078	0.14972	0.14867	0.25546
2079	0.1504	0.14947	0.25645
2080	0.151	0.15022	0.25748
2081	0.15158	0.15094	0.2585
2082	0.15218	0.15164	0.25951
2083	0.15282	0.1523	0.26056
2084	0.15343	0.15292	0.26162
2085	0.15378	0.15339	0.26249
2086	0.15391	0.15368	0.26318
2087	0.1542	0.15399	0.26401
2088	0.15474	0.15447	0.26511
2089	0.15521	0.15499	0.26625
2090	0.15538	0.15538	0.26724
2091	0.15553	0.15571	0.26825
2092	0.15604	0.15625	0.26944
2093	0.1568	0.15695	0.27072
2094	0.1574	0.15752	0.27198
2095	0.15779	0.15793	0.27318
2096	0.15819	0.15834	0.27422
2097	0.15867	0.15878	0.2751
2098	0.15926	0.15929	0.27611
2099	0.15993	0.1599	0.27733
2100	0.16061	0.16057	0.27856
2101	0.16122	0.16118	0.27967
2102	0.16178	0.16165	0.28066
2103	0.16237	0.16205	0.28159
2104	0.16299	0.16247	0.28241
2105	0.16362	0.16293	0.28307
2106	0.16432	0.16351	0.28388
2107	0.16517	0.16423	0.28491
2108	0.16613	0.16501	0.2859
2109	0.16699	0.16568	0.28664
2110	0.16768	0.16626	0.28719
2111	0.16842	0.16709	0.28774
2112	0.1693	0.16814	0.28836
2113	0.17007	0.16891	0.28906
2114	0.17057	0.16936	0.28962
2115	0.17084	0.1698	0.28985
2116	0.17101	0.17023	0.29003
2117	0.17123	0.17055	0.29051
2118	0.17153	0.17079	0.29112
2119	0.17182	0.17108	0.29163
2120	0.17199	0.17143	0.29211
2121	0.1721	0.17162	0.29272
2122	0.17239	0.17171	0.29358
2123	0.17278	0.17191	0.29451
2124	0.17299	0.1722	0.29531
2125	0.17306	0.17243	0.29612
2126	0.17328	0.17267	0.2971
2127	0.17374	0.17306	0.29824
2128	0.17417	0.17355	0.29938
2129	0.17446	0.17387	0.30039
2130	0.17465	0.17389	0.30118
2131	0.17481	0.17382	0.30177
2132	0.17488	0.17372	0.30219
2133	0.17494	0.17359	0.30262
2134	0.17519	0.17362	0.30319
2135	0.17549	0.17377	0.30377
2136	0.17573	0.17387	0.30425
2137	0.17594	0.17391	0.30468
2138	0.17622	0.17403	0.30522
2139	0.17654	0.17433	0.30583
2140	0.17674	0.17468	0.30631
2141	0.17695	0.17502	0.30688
2142	0.17754	0.1756	0.30788
2143	0.17838	0.17637	0.30886
2144	0.17911	0.17693	0.30938
2145	0.17969	0.17725	0.30973
2146	0.18017	0.17759	0.31019
2147	0.18045	0.17794	0.31051
2148	0.18063	0.17811	0.31069
2149	0.1809	0.1782	0.31097
2150	0.18107	0.17842	0.31111
2151	0.181	0.17872	0.311
2152	0.18091	0.17892	0.31096
2153	0.18101	0.17898	0.31114
2154	0.18121	0.1791	0.3113
2155	0.18138	0.17945	0.31149
2156	0.18155	0.17982	0.31184
2157	0.18174	0.18001	0.31219
2158	0.18188	0.18015	0.31233
2159	0.18186	0.18041	0.31243
2160	0.18188	0.18078	0.31281
2161	0.1821	0.18122	0.31331
2162	0.18239	0.18162	0.31364
2163	0.18258	0.18187	0.31389
2164	0.18264	0.18191	0.31404
2165	0.18265	0.18176	0.31399
2166	0.18253	0.18151	0.31379
2167	0.18233	0.18128	0.31358
2168	0.1822	0.18106	0.3135
2169	0.18223	0.18093	0.31355
2170	0.18234	0.18094	0.31366
2171	0.18242	0.18092	0.31383
2172	0.18254	0.18092	0.31414
2173	0.18279	0.18102	0.31462
2174	0.183	0.18116	0.31521
2175	0.18301	0.18122	0.31573
2176	0.18304	0.18131	0.31625
2177	0.18339	0.18158	0.31707
2178	0.18401	0.18209	0.31808
2179	0.18445	0.18249	0.31881
2180	0.18462	0.18257	0.31914
2181	0.18481	0.18273	0.31944
2182	0.18496	0.18311	0.31987
2183	0.18494	0.18347	0.32022
2184	0.18495	0.18364	0.32056
2185	0.18516	0.1838	0.32096
2186	0.18531	0.18406	0.3211
2187	0.18529	0.18433	0.32101
2188	0.18533	0.18452	0.321
2189	0.1854	0.18462	0.32104
2190	0.1854	0.1848	0.32108
2191	0.18542	0.18513	0.32124
2192	0.18544	0.18535	0.32144
2193	0.18536	0.18532	0.3215
2194	0.1852	0.18525	0.32147
2195	0.18507	0.18538	0.32162
2196	0.18507	0.18567	0.32191
2197	0.18507	0.18582	0.32201
2198	0.18492	0.18569	0.32187
2199	0.18472	0.1855	0.32179
2200	0.18461	0.18539	0.32181
2201	0.18455	0.1853	0.32178
2202	0.18458	0.18522	0.3217
2203	0.18479	0.18515	0.32169
2204	0.18493	0.18506	0.32172
2205	0.18486	0.18493	0.32166
2206	0.18473	0.18471	0.32153
2207	0.18466	0.18445	0.32153
2208	0.18465	0.18433	0.32173
2209	0.18459	0.18426	0.32198
2210	0.18454	0.18415	0.32224
2211	0.18461	0.18408	0.32255
2212	0.18473	0.1841	0.32278
2213	0.18482	0.18414	0.32298
2214	0.18497	0.18421	0.32333
2215	0.18515	0.18422	0.32369
2216	0.18519	0.18406	0.32381
2217	0.18506	0.18381	0.3239
2218	0.18487	0.18361	0.3242
2219	0.18481	0.18345	0.32451
2220	0.18495	0.18326	0.32471
2221	0.18511	0.18312	0.32488
2222	0.18508	0.18308	0.3251
2223	0.1849	0.18299	0.32531
2224	0.18475	0.18274	0.32545
2225	0.18461	0.18236	0.32543
2226	0.18437	0.18199	0.32538
2227	0.18403	0.18166	0.3255
2228	0.18377	0.18145	0.32571
2229	0.18367	0.18137	0.32579
2230	0.18356	0.18131	0.32581
2231	0.18338	0.18124	0.32604
2232	0.18322	0.18112	0.32629
2233	0.18306	0.18097	0.32629
2234	0.18291	0.18083	0.32616
2235	0.18276	0.18066	0.32596
2236	0.18252	0.18044	0.32557
2237	0.18223	0.18026	0.3251
2238	0.18202	0.18013	0.32473
2239	0.18185	0.17992	0.32438
