*Name: Elm bot
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
716	0.21726	0.21594	0.40996
717	0.22427	0.22282	0.42192
718	0.23123	0.22962	0.43357
719	0.23812	0.23635	0.44492
720	0.24493	0.24298	0.45595
721	0.25164	0.2495	0.46665
722	0.25825	0.25591	0.47702
723	0.26472	0.26218	0.48704
724	0.27103	0.26827	0.49667
725	0.27718	0.2742	0.50595
726	0.28314	0.27994	0.51485
727	0.28892	0.28549	0.52335
728	0.29449	0.29084	0.53145
729	0.29984	0.29596	0.53912
730	0.30496	0.30086	0.54639
731	0.30986	0.30553	0.55325
732	0.31453	0.30998	0.55974
733	0.31896	0.31419	0.56585
734	0.32314	0.31817	0.57156
735	0.32709	0.32192	0.57691
736	0.3308	0.32545	0.58192
737	0.33427	0.32875	0.58656
738	0.33751	0.33181	0.59086
739	0.34053	0.33467	0.59487
740	0.34333	0.33733	0.59857
741	0.3459	0.33978	0.60195
742	0.34826	0.34202	0.60505
743	0.35041	0.34406	0.60786
744	0.35235	0.34592	0.61041
745	0.35411	0.34761	0.61272
746	0.35567	0.34913	0.61479
747	0.35705	0.35048	0.61663
748	0.35825	0.35168	0.61825
749	0.3593	0.35274	0.6197
750	0.36021	0.35366	0.62096
751	0.36096	0.35444	0.62204
752	0.36159	0.35511	0.62296
753	0.36212	0.35568	0.62375
754	0.36255	0.35617	0.62442
755	0.36289	0.35657	0.62497
756	0.36316	0.35689	0.62544
757	0.36336	0.35716	0.62584
758	0.36352	0.35738	0.62617
759	0.36364	0.35756	0.62644
760	0.36371	0.3577	0.62665
761	0.36376	0.35781	0.6268
762	0.36378	0.3579	0.62693
763	0.36376	0.35796	0.627
764	0.3637	0.35798	0.62702
765	0.36361	0.35795	0.62699
766	0.3635	0.35791	0.62691
767	0.36335	0.35784	0.62681
768	0.36318	0.35775	0.62668
769	0.36301	0.35765	0.62654
770	0.36282	0.35754	0.62639
771	0.36261	0.3574	0.62622
772	0.36242	0.35727	0.62606
773	0.36224	0.35716	0.6259
774	0.36206	0.35704	0.62575
775	0.36189	0.35693	0.6256
776	0.36173	0.35682	0.62548
777	0.36158	0.35672	0.62537
778	0.36144	0.35663	0.62525
779	0.36132	0.35654	0.62514
780	0.3612	0.35646	0.62504
781	0.3611	0.35639	0.62494
782	0.361	0.35633	0.62487
783	0.36092	0.35628	0.62482
784	0.36084	0.35622	0.62476
785	0.36075	0.35616	0.62468
786	0.3607	0.35613	0.62463
787	0.36065	0.35611	0.62457
788	0.36061	0.35609	0.62451
789	0.3606	0.3561	0.62449
790	0.3606	0.35611	0.62448
791	0.36061	0.35614	0.62449
792	0.36062	0.35616	0.6245
793	0.36064	0.35617	0.62451
794	0.36066	0.3562	0.62453
795	0.36068	0.35623	0.62457
796	0.36072	0.35626	0.62463
797	0.36075	0.3563	0.62468
798	0.36078	0.35633	0.62471
799	0.36081	0.35636	0.62475
800	0.36084	0.35641	0.62479
801	0.36088	0.35646	0.62482
802	0.36092	0.3565	0.62483
803	0.36096	0.35655	0.62487
804	0.36102	0.35661	0.62492
805	0.36108	0.35668	0.62497
806	0.36113	0.35673	0.625
807	0.36119	0.35678	0.62503
808	0.36124	0.35684	0.62507
809	0.36129	0.35688	0.62511
810	0.36133	0.35692	0.62515
811	0.36138	0.35697	0.62518
812	0.36143	0.35701	0.62522
813	0.36149	0.35706	0.62526
814	0.36154	0.3571	0.62529
815	0.36157	0.35713	0.6253
816	0.36161	0.35716	0.6253
817	0.36167	0.35723	0.62532
818	0.36174	0.3573	0.62535
819	0.36182	0.35739	0.62537
820	0.36189	0.35747	0.62537
821	0.36195	0.35753	0.62537
822	0.36202	0.35761	0.62538
823	0.36207	0.35766	0.6254
824	0.36212	0.35772	0.62542
825	0.36218	0.35779	0.62543
826	0.36223	0.35784	0.62543
827	0.36227	0.35788	0.62541
828	0.3623	0.35791	0.62539
829	0.36234	0.35796	0.62539
830	0.36239	0.35801	0.62538
831	0.36245	0.35807	0.62537
832	0.36251	0.35813	0.62535
833	0.36257	0.35819	0.62532
834	0.36262	0.35824	0.62529
835	0.36268	0.3583	0.62528
836	0.36276	0.35838	0.62527
837	0.36282	0.35844	0.62525
838	0.36286	0.35849	0.62522
839	0.36289	0.35853	0.62519
840	0.36291	0.35855	0.62515
841	0.36293	0.35858	0.62509
842	0.36296	0.35862	0.62505
843	0.36297	0.35865	0.62504
844	0.36299	0.35867	0.62501
845	0.36302	0.3587	0.62497
846	0.36304	0.35874	0.62492
847	0.36307	0.35877	0.62486
848	0.36311	0.35881	0.6248
849	0.36316	0.35887	0.62475
850	0.3632	0.35892	0.62468
851	0.36321	0.35893	0.62458
852	0.36321	0.35893	0.62448
853	0.36323	0.35895	0.62442
854	0.36325	0.35897	0.62436
855	0.36326	0.35899	0.62429
856	0.36325	0.35899	0.62421
857	0.36323	0.35899	0.62414
858	0.36324	0.359	0.62407
859	0.36325	0.35901	0.62399
860	0.36328	0.35905	0.62391
861	0.3633	0.35907	0.62382
862	0.3633	0.35909	0.62373
863	0.3633	0.3591	0.62367
864	0.36328	0.35908	0.62358
865	0.36327	0.35908	0.6235
866	0.36328	0.3591	0.62344
867	0.36328	0.35911	0.62337
868	0.36328	0.35911	0.62329
869	0.36327	0.35909	0.6232
870	0.36326	0.35909	0.6231
871	0.36327	0.3591	0.62302
872	0.36328	0.35911	0.62293
873	0.3633	0.35912	0.62283
874	0.36331	0.35914	0.62276
875	0.36329	0.35913	0.62268
876	0.36327	0.35911	0.62262
877	0.36325	0.35909	0.62256
878	0.36325	0.35911	0.62246
879	0.36326	0.35914	0.62237
880	0.36325	0.35914	0.62227
881	0.36322	0.35911	0.62213
882	0.3632	0.3591	0.622
883	0.36319	0.35909	0.62189
884	0.36319	0.3591	0.62179
885	0.36318	0.35907	0.62168
886	0.36317	0.35905	0.62155
887	0.36317	0.35903	0.62144
888	0.36317	0.35904	0.62135
889	0.36319	0.35906	0.62126
890	0.36322	0.35909	0.62118
891	0.36325	0.35911	0.62108
892	0.36328	0.35915	0.62096
893	0.36329	0.35917	0.62085
894	0.36329	0.35917	0.62075
895	0.36328	0.35917	0.62063
896	0.3633	0.35919	0.62051
897	0.36332	0.3592	0.62041
898	0.36333	0.35919	0.6203
899	0.36329	0.35915	0.62015
900	0.36329	0.35914	0.62002
901	0.3633	0.35915	0.61989
902	0.36329	0.35914	0.61974
903	0.36327	0.35913	0.61958
904	0.36326	0.35911	0.61944
905	0.36325	0.35911	0.61931
906	0.36323	0.35911	0.61919
907	0.36324	0.35914	0.6191
908	0.36324	0.35915	0.61902
909	0.36323	0.35913	0.61892
910	0.36331	0.3592	0.61887
911	0.36337	0.35926	0.61883
912	0.36338	0.35929	0.61879
913	0.36337	0.35928	0.61871
914	0.36337	0.35928	0.61861
915	0.36336	0.35926	0.61849
916	0.36335	0.35923	0.61835
917	0.36332	0.35919	0.61821
918	0.36331	0.35917	0.61808
919	0.36331	0.35917	0.61797
920	0.36334	0.35921	0.6179
921	0.36336	0.35921	0.61778
922	0.36334	0.35917	0.61764
923	0.3633	0.35913	0.61751
924	0.36327	0.3591	0.61737
925	0.36321	0.35907	0.61726
926	0.36312	0.359	0.61713
927	0.36302	0.35892	0.61696
928	0.363	0.35889	0.61682
929	0.36297	0.35887	0.61668
930	0.36294	0.35884	0.61653
931	0.36292	0.3588	0.61641
932	0.36294	0.35882	0.61629
933	0.363	0.35887	0.61618
934	0.36305	0.35892	0.61606
935	0.36305	0.35891	0.61585
936	0.36297	0.35886	0.61566
937	0.36287	0.35878	0.61546
938	0.36277	0.35871	0.61526
939	0.36271	0.35867	0.61514
940	0.36261	0.35859	0.61497
941	0.3625	0.35849	0.61477
942	0.36245	0.35844	0.6146
943	0.36235	0.35832	0.61437
944	0.36225	0.3582	0.61416
945	0.36215	0.35809	0.61395
946	0.36206	0.358	0.61374
947	0.36199	0.35793	0.61353
948	0.36192	0.35785	0.61332
949	0.36184	0.35776	0.61311
950	0.36169	0.35762	0.61294
951	0.36158	0.35753	0.61278
952	0.36148	0.35744	0.61261
953	0.36134	0.3573	0.61243
954	0.3612	0.35715	0.61215
955	0.36111	0.35706	0.6119
956	0.36105	0.357	0.61168
957	0.36097	0.35692	0.61141
958	0.36089	0.35685	0.61114
959	0.3608	0.35676	0.61087
960	0.36071	0.35667	0.61065
961	0.36068	0.35665	0.61054
962	0.36057	0.35655	0.61031
963	0.36045	0.35645	0.61011
964	0.36034	0.35636	0.60996
965	0.36021	0.35623	0.60976
966	0.3601	0.35611	0.60957
967	0.36002	0.35602	0.60937
968	0.35999	0.35599	0.60918
969	0.36002	0.35602	0.60914
970	0.36008	0.35609	0.60913
971	0.36014	0.35616	0.60909
972	0.36019	0.35618	0.60902
973	0.36024	0.35622	0.609
974	0.36024	0.35624	0.60897
975	0.36019	0.35623	0.60891
976	0.36007	0.35615	0.6087
977	0.36	0.35611	0.60854
978	0.35995	0.35608	0.6084
979	0.35991	0.35604	0.60824
980	0.35996	0.35609	0.60813
981	0.36001	0.35613	0.60806
982	0.35999	0.3561	0.60799
983	0.35995	0.35604	0.60796
984	0.35995	0.35603	0.60792
985	0.35997	0.35598	0.6079
986	0.35999	0.35594	0.60787
987	0.36004	0.35597	0.60789
988	0.36005	0.35601	0.60791
989	0.36005	0.35605	0.60791
990	0.36011	0.35612	0.60796
991	0.36021	0.35623	0.60802
992	0.36033	0.35639	0.6081
993	0.36059	0.35669	0.60826
994	0.36085	0.35696	0.60839
995	0.36103	0.35713	0.60849
996	0.36119	0.35729	0.60849
997	0.36134	0.35742	0.60841
998	0.36149	0.35752	0.60842
999	0.36155	0.35752	0.60849
1000	0.36159	0.35754	0.60856
1001	0.36163	0.35763	0.60869
1002	0.36167	0.35771	0.60894
1003	0.36171	0.35775	0.60915
1004	0.36175	0.35778	0.60937
1005	0.36181	0.3578	0.60964
1006	0.36189	0.35784	0.60987
1007	0.3621	0.35802	0.61008
1008	0.36227	0.35814	0.61014
1009	0.36239	0.35825	0.61005
1010	0.36254	0.35843	0.60986
1011	0.36264	0.35858	0.60965
1012	0.36269	0.3587	0.60953
1013	0.36274	0.35877	0.60949
1014	0.36285	0.35885	0.60952
1015	0.36299	0.35894	0.60962
1016	0.36313	0.359	0.60967
1017	0.36326	0.35901	0.60965
1018	0.36336	0.359	0.60968
1019	0.36347	0.35901	0.60978
1020	0.36359	0.35905	0.60983
1021	0.36367	0.35913	0.60982
1022	0.36367	0.35916	0.60978
1023	0.36362	0.3592	0.6097
1024	0.36354	0.35929	0.6097
1025	0.36345	0.3594	0.60981
1026	0.36336	0.35947	0.60995
1027	0.36331	0.35949	0.61008
1028	0.36331	0.35951	0.61015
1029	0.36336	0.35957	0.61009
1030	0.36345	0.3597	0.60993
1031	0.36353	0.35982	0.60976
1032	0.36358	0.3599	0.60962
1033	0.3636	0.35994	0.60948
1034	0.36361	0.35995	0.60935
1035	0.36359	0.35992	0.60929
1036	0.36358	0.35985	0.60927
1037	0.36359	0.3598	0.60932
1038	0.36359	0.35975	0.60948
1039	0.36354	0.35966	0.60967
1040	0.36353	0.35957	0.6098
1041	0.36365	0.3596	0.60984
1042	0.3639	0.35975	0.60979
1043	0.36417	0.35994	0.60975
1044	0.36439	0.36014	0.60972
1045	0.3645	0.36029	0.60965
1046	0.3645	0.36037	0.60954
1047	0.36446	0.36044	0.60947
1048	0.36441	0.3605	0.60947
1049	0.36435	0.3605	0.60943
1050	0.36431	0.36045	0.60932
1051	0.36429	0.36034	0.60921
1052	0.36425	0.36017	0.6091
1053	0.36422	0.36	0.609
1054	0.3643	0.35997	0.60885
1055	0.36448	0.36007	0.60871
1056	0.36464	0.3602	0.60862
1057	0.36472	0.36028	0.60858
1058	0.36474	0.36036	0.60856
1059	0.36469	0.36043	0.60856
1060	0.36462	0.3605	0.60861
1061	0.36455	0.36055	0.60874
1062	0.36453	0.3606	0.60884
1063	0.36456	0.36063	0.60883
1064	0.3646	0.36063	0.60876
1065	0.36465	0.36062	0.60868
1066	0.36471	0.36059	0.60859
1067	0.36478	0.36058	0.60847
1068	0.36485	0.36062	0.60832
1069	0.36489	0.36066	0.60815
1070	0.36486	0.36066	0.60799
1071	0.36478	0.36065	0.60787
1072	0.36467	0.36063	0.6078
1073	0.36456	0.36063	0.60775
1074	0.36446	0.36062	0.60775
1075	0.36438	0.36065	0.60784
1076	0.36436	0.36072	0.60799
1077	0.36432	0.3608	0.60815
1078	0.36426	0.36085	0.6083
1079	0.36422	0.36087	0.60846
1080	0.3642	0.36084	0.60864
1081	0.3642	0.36078	0.60877
1082	0.36419	0.36068	0.60878
1083	0.36417	0.36054	0.60865
1084	0.36419	0.36041	0.60846
1085	0.36422	0.3603	0.60822
1086	0.36425	0.36022	0.60794
1087	0.3643	0.3602	0.60761
1088	0.36438	0.36023	0.60727
1089	0.36445	0.36028	0.60697
1090	0.36449	0.36034	0.60675
1091	0.36449	0.36039	0.60659
1092	0.36446	0.36042	0.60651
1093	0.36442	0.36044	0.6065
1094	0.36439	0.36049	0.60649
1095	0.36436	0.36055	0.60647
1096	0.36431	0.36057	0.6065
1097	0.36428	0.36056	0.60657
1098	0.36427	0.36057	0.60664
1099	0.36428	0.3606	0.60671
1100	0.36428	0.36062	0.60677
1101	0.36428	0.36063	0.60677
1102	0.36429	0.36064	0.6067
1103	0.36427	0.36064	0.60662
1104	0.36421	0.3606	0.60658
1105	0.36409	0.36052	0.60654
1106	0.36394	0.3604	0.60646
1107	0.36382	0.36028	0.60634
1108	0.36376	0.36017	0.60619
1109	0.36372	0.36005	0.60608
1110	0.36368	0.35993	0.60602
1111	0.36367	0.35982	0.606
1112	0.36369	0.35976	0.60595
1113	0.36374	0.35976	0.60589
1114	0.36379	0.3598	0.60582
1115	0.36382	0.35985	0.60572
1116	0.36384	0.35989	0.60562
1117	0.36382	0.3599	0.60554
1118	0.36376	0.35986	0.60547
1119	0.36365	0.35976	0.60543
1120	0.36352	0.35964	0.60538
1121	0.3634	0.35948	0.60536
1122	0.36328	0.3593	0.60537
1123	0.36314	0.35911	0.60537
1124	0.36303	0.35896	0.60531
1125	0.36293	0.35884	0.60521
1126	0.36282	0.35873	0.60503
1127	0.36269	0.35863	0.60478
1128	0.36252	0.35853	0.60447
1129	0.36233	0.35841	0.60413
1130	0.36213	0.35825	0.60378
1131	0.36191	0.35807	0.60344
1132	0.36169	0.35786	0.60313
1133	0.36145	0.35763	0.60284
1134	0.36119	0.35739	0.60253
1135	0.36091	0.35715	0.60217
1136	0.36064	0.35691	0.6018
1137	0.36043	0.35671	0.60145
1138	0.36025	0.35655	0.60106
1139	0.36002	0.35633	0.6006
1140	0.35971	0.35603	0.6001
1141	0.3594	0.35573	0.59958
1142	0.35907	0.35542	0.59907
1143	0.35875	0.35508	0.5986
1144	0.35843	0.35472	0.59815
1145	0.35808	0.35432	0.59771
1146	0.35769	0.3539	0.59727
1147	0.3573	0.35348	0.59685
1148	0.35693	0.35309	0.59643
1149	0.35661	0.35275	0.59599
1150	0.35635	0.35248	0.59558
1151	0.35617	0.35226	0.59525
1152	0.35598	0.35208	0.59493
1153	0.35574	0.35189	0.5946
1154	0.35549	0.35171	0.59428
1155	0.35526	0.35158	0.59397
1156	0.35504	0.35142	0.59368
1157	0.35483	0.35124	0.59341
1158	0.35461	0.35104	0.59313
1159	0.35436	0.35082	0.59282
1160	0.35411	0.35061	0.59256
1161	0.35391	0.35045	0.59239
1162	0.35374	0.3503	0.59231
1163	0.35362	0.35017	0.59227
1164	0.35355	0.35006	0.59223
1165	0.35349	0.34998	0.59219
1166	0.35344	0.34994	0.59214
1167	0.35338	0.34991	0.59205
1168	0.35329	0.34986	0.59194
1169	0.3532	0.34978	0.59184
1170	0.3531	0.34967	0.5917
1171	0.35298	0.34954	0.59147
1172	0.35287	0.3494	0.5912
1173	0.3528	0.34931	0.59097
1174	0.35275	0.34926	0.59078
1175	0.35272	0.34922	0.59066
1176	0.3527	0.34919	0.59061
1177	0.35271	0.34917	0.5906
1178	0.35273	0.34916	0.59058
1179	0.35273	0.34916	0.59061
1180	0.3527	0.34915	0.59068
1181	0.35268	0.34913	0.59073
1182	0.35265	0.34907	0.59077
1183	0.35259	0.34897	0.59078
1184	0.35247	0.34885	0.59072
1185	0.35235	0.34873	0.59059
1186	0.35226	0.34866	0.59048
1187	0.35222	0.34865	0.59038
1188	0.35221	0.34866	0.59027
1189	0.35224	0.3487	0.59016
1190	0.35231	0.34877	0.59005
1191	0.35238	0.34887	0.58996
1192	0.35244	0.34896	0.58993
1193	0.35246	0.34904	0.58997
1194	0.35249	0.34909	0.58999
1195	0.35253	0.3491	0.58996
1196	0.35252	0.34907	0.58986
1197	0.35245	0.349	0.58974
1198	0.35235	0.34892	0.58962
1199	0.35226	0.34885	0.58952
1200	0.35219	0.34878	0.58946
1201	0.35215	0.34873	0.58941
1202	0.35215	0.34869	0.58939
1203	0.35219	0.3487	0.58938
1204	0.35226	0.34877	0.58939
1205	0.35233	0.34885	0.58944
1206	0.35239	0.34894	0.58954
1207	0.35246	0.349	0.58966
1208	0.35252	0.34905	0.58979
1209	0.35253	0.34907	0.58991
1210	0.35248	0.34907	0.58997
1211	0.35244	0.34906	0.59
1212	0.35242	0.34906	0.58999
1213	0.35242	0.34904	0.58998
1214	0.35244	0.34904	0.58997
1215	0.35247	0.34906	0.59
1216	0.35253	0.34913	0.59004
1217	0.35263	0.34925	0.59007
1218	0.35274	0.34939	0.59008
1219	0.35283	0.34953	0.59007
1220	0.35292	0.34963	0.59007
1221	0.35302	0.34971	0.59013
1222	0.35311	0.34977	0.59023
1223	0.3532	0.34984	0.59034
1224	0.35331	0.34991	0.59041
1225	0.35343	0.34996	0.59046
1226	0.35353	0.34999	0.59049
1227	0.35361	0.34998	0.59052
1228	0.35365	0.34997	0.59055
1229	0.35365	0.34997	0.59061
1230	0.35364	0.34997	0.59069
1231	0.35362	0.34999	0.59077
1232	0.35357	0.35003	0.59081
1233	0.35349	0.35008	0.59082
1234	0.35343	0.35011	0.5908
1235	0.35343	0.35015	0.59079
1236	0.35347	0.35023	0.5908
1237	0.35356	0.35035	0.5908
1238	0.35367	0.35045	0.59078
1239	0.35378	0.35051	0.59075
1240	0.35389	0.35054	0.59071
1241	0.35399	0.35057	0.59064
1242	0.35407	0.35058	0.59055
1243	0.35413	0.35057	0.59048
1244	0.35419	0.35057	0.59046
1245	0.35422	0.3506	0.59046
1246	0.35422	0.35064	0.59044
1247	0.35418	0.35065	0.59039
1248	0.35413	0.35064	0.59031
1249	0.35406	0.35061	0.59028
1250	0.35399	0.35061	0.59029
1251	0.35393	0.35061	0.59032
1252	0.35389	0.3506	0.59036
1253	0.3539	0.35061	0.59046
1254	0.35396	0.35064	0.59057
1255	0.35403	0.3507	0.59064
1256	0.3541	0.35076	0.59066
1257	0.35423	0.35084	0.59067
1258	0.35438	0.35096	0.59068
1259	0.35451	0.35108	0.59069
1260	0.35459	0.35117	0.59066
1261	0.35461	0.35122	0.5906
1262	0.35461	0.35125	0.59054
1263	0.35458	0.35125	0.59051
1264	0.35453	0.35123	0.59053
1265	0.35448	0.3512	0.59058
1266	0.35442	0.35113	0.59066
1267	0.35437	0.35103	0.59077
1268	0.3543	0.35092	0.59087
1269	0.3542	0.3508	0.59089
1270	0.35408	0.35067	0.59082
1271	0.354	0.35055	0.59071
1272	0.35394	0.35048	0.59057
1273	0.35388	0.35044	0.59043
1274	0.35385	0.35045	0.59029
1275	0.35385	0.3505	0.59016
1276	0.35389	0.35058	0.5901
1277	0.35394	0.35067	0.59012
1278	0.35402	0.35077	0.59019
1279	0.35411	0.35085	0.59029
1280	0.35419	0.35091	0.59037
1281	0.35425	0.35095	0.59043
1282	0.35427	0.35094	0.59047
1283	0.35423	0.35087	0.59045
1284	0.35415	0.35075	0.59036
1285	0.35408	0.35062	0.59025
1286	0.354	0.35051	0.59012
1287	0.35392	0.35043	0.58994
1288	0.35384	0.35035	0.58974
1289	0.35376	0.35024	0.58955
1290	0.35367	0.3501	0.58936
1291	0.35357	0.34995	0.58915
1292	0.35347	0.34982	0.58894
1293	0.35339	0.34974	0.58872
1294	0.35331	0.34968	0.58852
1295	0.35318	0.3496	0.5884
1296	0.35302	0.34949	0.58833
1297	0.35284	0.34934	0.58825
1298	0.35266	0.34917	0.58816
1299	0.35247	0.34899	0.58811
1300	0.35226	0.34884	0.58803
1301	0.35208	0.34873	0.58783
1302	0.35192	0.34861	0.58756
